record_id,product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
thegioididong_361496,361496,,Bàn Phím Bluetooth Keychron B6P-K9 B6 Pro,Keychron,keyboard,845000.0,,,,5.0,3.0,https://www.thegioididong.com/ban-phim/ban-phim-bluetooth-keychron-b6p-k9-b6-pro,thegioididong,2026-09-21
thegioididong_359548,359548,,Bàn Phím Cơ Bluetooth Asus ROG AZOTH X M704 Snow,Asus,keyboard,6490000.0,,,,5.0,3.0,https://www.thegioididong.com/ban-phim/ban-phim-co-bluetooth-asus-rog-azoth-x-m704,thegioididong,2026-09-21
thegioididong_359223,359223,,Bàn Phím iPad UniQ Venno Pro 13 inch M4 2024,UNIQ,keyboard,4040000.0,4390000.0,350000.0,7.0,5.0,13.0,https://www.thegioididong.com/ban-phim/ban-phim-ipad-uniq-venno-pro-13-inch-m4-2024,thegioididong,2026-09-21
thegioididong_359222,359222,,Bàn Phím iPad UniQ Venno Pro 11 inch M4 & M5 2024,UNIQ,keyboard,3190000.0,3790000.0,600000.0,15.0,5.0,21.0,https://www.thegioididong.com/ban-phim/ban-phim-ipad-uniq-venno-pro-11-inch-m4-2024,thegioididong,2026-09-21
thegioididong_357667,357667,,Bàn phím mô phỏng Cơ Có Dây Gaming Razer Ornata V3,Razer,keyboard,1320000.0,,,,5.0,19.0,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-gaming-razer-ornata-v3,thegioididong,2026-09-21
thegioididong_357664,357664,,Bàn Phím Cơ Có Dây Gaming Razer Huntsman V3 Pro Mini 60% Analog Optical,Razer,keyboard,4390000.0,4590000.0,200000.0,,5.0,9.0,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-gaming-razer-huntsman-v3-pro-mini-60-analog-optical,thegioididong,2026-09-21
thegioididong_357663,357663,,Bàn Phím Cơ Có Dây Gaming Razer Huntsman V3 Pro,Razer,keyboard,4990000.0,6590000.0,1600000.0,24.0,5.0,5.0,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-gaming-razer-huntsman-v3-pro,thegioididong,2026-09-21
thegioididong_357647,357647,,Bàn Phím Cơ Có Dây Gaming Razer BlackWidow V4 Yellow Switch,Razer,keyboard,3790000.0,4490000.0,700000.0,15.0,5.0,3.0,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-gaming-razer-blackwidow-v4-yellow-switch,thegioididong,2026-09-21
thegioididong_357646,357646,,Bàn Phím Cơ Có Dây Gaming Razer BlackWidow V4 Green Switch,Razer,keyboard,3690000.0,4490000.0,800000.0,17.0,5.0,3.0,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-gaming-razer-blackwidow-v4-green-switch,thegioididong,2026-09-21
thegioididong_357644,357644,,Bàn Phím Cơ Bluetooth Razer BlackWidow V4 Pro 75%,Razer,keyboard,7190000.0,7490000.0,300000.0,,5.0,12.0,https://www.thegioididong.com/ban-phim/ban-phim-co-bluetooth-razer-blackwidow-v4-pro-75,thegioididong,2026-09-21
thegioididong_357628,357628,,Bàn Phím Cơ Có Dây Gaming Razer BlackWidow V4 75% Phantom Green Edition,Razer,keyboard,5190000.0,5390000.0,200000.0,,5.0,5.0,https://www.thegioididong.com/ban-phim/ban-phim-co-co-day-gaming-razer-blackwidow-v4-75-phantom-green-edition,thegioididong,2026-09-21
