record_id,product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
thegioididong_334446,334446,,"Laptop Lenovo IdeaPad Slim 3 15IRH10 - 83K1000FVN (i7 13620H, 24GB, 512GB, WUXGA, Win11)",Lenovo,laptop,24490000.0,24990000.0,500000.0,2.0,4.9,3264.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15irh10-i7-83k1000fvn,thegioididong,2026-09-21
thegioididong_366992,366992,,"Laptop Acer Aspire Lite 15 AL15-48P-R86Q - NX.DS1SV.002 (R7 5825U, 8GB, 512GB, Full HD, Win11)",Acer,laptop,20090000.0,21990000.0,1900000.0,8.0,5.0,43.0,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-48p-r86q-r7-5825u-nx-ds1sv-002,thegioididong,2026-09-21
thegioididong_360692,360692,,"Laptop Dell 15 DC15250 - 71084747 (i7 1355U, 16GB, 512GB, Full HD 120 Hz, OfficeHS24+365, Win11)",Dell,laptop,25890000.0,26990000.0,1100000.0,4.0,5.0,700.0,https://www.thegioididong.com/laptop/dell-15-dc15250-i7-1355u-71084747,thegioididong,2026-09-21
thegioididong_367346,367346,,"Laptop Dell 14 DC14250 - DC14250-C3U085W11SLU-27 (Core 3 100U, 8GB, 512GB, Full HD+, OfficeH24+365, Win11)",Dell,laptop,19190000.0,19390000.0,200000.0,1.0,5.0,248.0,https://www.thegioididong.com/laptop/dell-14-dc14250-core-3-100u-dc14250-c3u085w11slu-27,thegioididong,2026-09-21
thegioididong_363260,363260,,"Laptop Acer Nitro ProPanel ANV15-41-R0Y4 - NH.QPESV.004 (R7 7735HS, 16GB, 512GB, RTX 4050 6GB, Full HD 180Hz, Win11)",Acer,laptop,32390000.0,33990000.0,1600000.0,5.0,5.0,68.0,https://www.thegioididong.com/laptop/acer-nitro-v-15-propanel-anv15-41-r0y4-r7-7735hs-nh-qpesv-004,thegioididong,2026-09-21
thegioididong_341618,341618,,"Laptop HP 15 fd0235TU - 9Q970PA_120U (Core 5 120U, 16GB, 512GB, Full HD, Win11)",HP,laptop,24090000.0,28590000.0,4500000.0,15.0,5.0,2294.0,https://www.thegioididong.com/laptop/hp-15-fd0235tu-core-5-120u-9q970pa-120u,thegioididong,2026-09-21
thegioididong_368207,368207,,"Laptop Lenovo IdeaPad Slim 3 14IWC11 - 83RQ002NVN (Core 5 320, 16GB, 512GB, WUXGA, Win11)",Lenovo,laptop,23090000.0,29990000.0,6900000.0,23.0,5.0,127.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-14iwc11-core-5-320-83rq002nvn,thegioididong,2026-09-21
thegioididong_351613,351613,,"Laptop Dell 15 DC15250 - DC15250-i7U161W11SLU (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeH24+365, Win11)",Dell,laptop,27890000.0,28490000.0,600000.0,2.0,5.0,1073.0,https://www.thegioididong.com/laptop/dell-15-dc15250-i7-1355u-dc15250-i7u161w11slu,thegioididong,2026-09-21
thegioididong_368557,368557,,"Laptop Dell 14 DC14250 - DC4C5375W1-2Y (Core 5 120U, 16GB, 512GB, Full HD 120Hz, OfficeHS24+365, Win11)",Dell,laptop,29690000.0,32090000.0,2400000.0,7.0,5.0,27.0,https://www.thegioididong.com/laptop/dell-14-dc14250-core-5-120u-dc4c5375w1-2y,thegioididong,2026-09-21
thegioididong_369478,369478,,"Laptop Lenovo IdeaPad Slim 3 15IWC11 - 83RR00A8VN (Core 3 304, 8GB, 512GB, WUXGA, Win11)",Lenovo,laptop,18590000.0,23990000.0,5400000.0,22.0,,,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iwc11-core-3-304-83rr00a8vn,thegioididong,2026-09-21
thegioididong_367576,367576,,"Laptop HP Gaming VICTUS 15 fa2451TX - D17WPPA (i5 13420H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",HP,laptop,30390000.0,,,,5.0,172.0,https://www.thegioididong.com/laptop/hp-gaming-victus-15-fa2451tx-i5-13420h-d17wppa,thegioididong,2026-09-21
thegioididong_339211,339211,,"Laptop GIGABYTE Gaming A16 GA6H - GAMING-A16-CMHI2VN893SH (i7 13620H, 16GB, 512GB, RTX 4050 6GB, WUXGA 165Hz, Win11)",GIGABYTE,laptop,33190000.0,33990000.0,800000.0,2.0,5.0,332.0,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i7-gaming-a16-cmhi2vn893sh,thegioididong,2026-09-21
thegioididong_362667,362667,,"Laptop Dell 15 DC15250 - DC15250-i7U161W11SLU-5 (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeH24+365, Win11)",Dell,laptop,27890000.0,28490000.0,600000.0,2.0,5.0,691.0,https://www.thegioididong.com/laptop/dell-15-dc15250-i7-1355u-dc15250-i7u161w11slu-5,thegioididong,2026-09-21
thegioididong_358077,358077,,"Laptop HP OmniBook 5 Flip 14 fp0055TU - BZ7Q4PA (Core 7 150U, 24GB, 512GB, WUXGA, Cảm ứng, OfficeH24, Win11)",HP,laptop,32190000.0,34990000.0,2800000.0,8.0,5.0,238.0,https://www.thegioididong.com/laptop/hp-omnibook-5-flip-14-fp0055tu-core-7-150u-bz7q4pa,thegioididong,2026-09-21
thegioididong_368558,368558,,"Laptop Dell 15 DC15250 - 71100520 (Core 3 100U, 8GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",Dell,laptop,21890000.0,22590000.0,700000.0,3.0,5.0,9.0,https://www.thegioididong.com/laptop/dell-15-dc15250-core-3-100u-71100520,thegioididong,2026-09-21
thegioididong_363261,363261,,"Laptop Acer Aspire Go 14 AG14-72P-54DF - NX.JSBSV.009 (Core 5 120U, 16GB, 512GB, Full HD+, Win11)",Acer,laptop,21090000.0,23990000.0,2900000.0,12.0,5.0,186.0,https://www.thegioididong.com/laptop/acer-aspire-go-14-ag14-72p-54df-core-5-120u-nx-jsbsv-009,thegioididong,2026-09-21
thegioididong_341626,341626,,"Laptop Acer Gaming Nitro ProPanel ANV15 52 59AA - NH.QZ9SV.002 (i5 13420H, 16GB, 512GB, RTX 5050 8GB, Full HD 180Hz, Win11)",Acer,laptop,36390000.0,37990000.0,1600000.0,4.0,5.0,77.0,https://www.thegioididong.com/laptop/acer-nitro-v-15-propanel-anv15-52-59aa-i5-13420h-nh-qz9sv-002,thegioididong,2026-09-21
