record_id,product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
phongvu_220706572.0,442458,220706572.0,Màn hình Samsung LS27B800PXEXXV 27 inch (4K/ IPS/ 60Hz/ 5 ms),Samsung,monitor,7090000.0,8589000.0,1499000.0,17.0,,,,phongvu,2026-09-21
phongvu_220706581.0,442466,220706581.0,Màn hình ViewSonic VA2932-MHD 29 inch (UWHD/ IPS/ 75Hz/ 4 ms),ViewSonic,monitor,6290000.0,6290000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220706668.0,442596,220706668.0,Màn hình Msi MD241PW 23.8 inch (Full HD/ IPS/ 75Hz/ 5 ms),Msi,monitor,4490000.0,6590000.0,2100000.0,32.0,,,,phongvu,2026-09-21
phongvu_220800093.0,443171,220800093.0,Màn hình ViewSonic VA2409-H 23.6 inch (Full HD/ IPS/ 75Hz/ 3 ms),ViewSonic,monitor,2590000.0,3190000.0,600000.0,19.0,,,,phongvu,2026-09-21
phongvu_220802043.0,644050,220802043.0,Màn hình LC-Power LC-M22-FHD-75-IPS 21.5 inch (Full HD/ IPS/ 75Hz/ 5 ms),LC-Power,monitor,2890000.0,2890000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220802044.0,445794,220802044.0,Màn hình LC-Power LC-M24-FHD-75-IPS 23.8 inch (Full HD/ IPS/ 75Hz/ 5 ms),LC-Power,monitor,3090000.0,3290000.0,200000.0,6.0,,,,phongvu,2026-09-21
phongvu_220802197.0,445987,220802197.0,Màn hình Dell S2422HZ 23.8 inch (Full HD/ IPS/ 75Hz/ 4 ms),Dell,monitor,7190000.0,7190000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220802200.0,445990,220802200.0,Màn hình Dell U3023E 30 inch (WQXGA/ IPS/ 60Hz/ 5 ms),Dell,monitor,18090000.0,18090000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220805992.0,447780,220805992.0,Màn hình Samsung LS32BM801UEXXV 32 inch (4K/ VA/ 60Hz/ 4 ms),Samsung,monitor,16389000.0,16389000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220908261.0,458576,220908261.0,Màn hình Dell E2722H 27 inch (Full HD/ IPS/ 60Hz/ 8 ms),Dell,monitor,4490000.0,4490000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220920751.0,464182,220920751.0,Màn hình Dell S2723HC 27 inch (Full HD/ IPS/ 75Hz/ 4 ms),Dell,monitor,7490000.0,7490000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_221002845.0,597141,221002845.0,Màn hình Dell E2223HN 21.45 inch (Full HD/ VA/ 60Hz/ 5 ms),Dell,monitor,2390000.0,2590000.0,200000.0,8.0,,,,phongvu,2026-09-21
phongvu_221003426.0,466928,221003426.0,Màn hình LCD Samsung 19.5'' LS20D300NHMXV - Demo,Samsung,monitor,2199000.0,2199000.0,0.0,0.0,,,,phongvu,2026-09-21
