product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
648653,250416611,Bàn phím cơ không dây Satechi SM1 Slim (Màu Light),Satechi,keyboard,2490000.0,2490000.0,0.0,0.0,,,,phongvu,2026-09-21
648652,250416612,Bàn phím bluetooth Satechi Slim X2 có đèn nền (Màu Xám),Satechi,keyboard,1790000.0,1790000.0,0.0,0.0,,,,phongvu,2026-09-21
648668,250416620,Bàn phím cơ không dây bluetooth Satechi SM3 màu Dark,Satechi,keyboard,2990000.0,2990000.0,0.0,0.0,,,,phongvu,2026-09-21
648665,250416621,Bàn phím bluetooth Satechi Slim X3 có đèn nền (Màu Xám),Satechi,keyboard,1990000.0,1990000.0,0.0,0.0,,,,phongvu,2026-09-21
648666,250416622,Bàn phím bluetooth Satechi Slim X1 có đèn nền (Màu Xám),Satechi,keyboard,1590000.0,1590000.0,0.0,0.0,,,,phongvu,2026-09-21
648653,250416624,Bàn phím cơ không dây Satechi SM1 Slim (Màu Dark),Satechi,keyboard,2490000.0,2490000.0,0.0,0.0,,,,phongvu,2026-09-21
648668,250416625,Bàn phím cơ không dây bluetooth Satechi SM3 màu Light,Satechi,keyboard,2990000.0,2990000.0,0.0,0.0,,,,phongvu,2026-09-21
655074,250503270,Bàn phím Fuhlen L411 (Đen) - Đã sử dụng,Fuhlen,keyboard,170000.0,199000.0,29000.0,15.0,,,,phongvu,2026-09-21
666220,250512186,Bàn Phím Cơ Gaming không dây AULA F99 Pro (Đen + hồng gradient/ Reaper switch),Aula,keyboard,1889000.0,1889000.0,0.0,0.0,,,,phongvu,2026-09-21
666207,250512187,Bàn phím không dây Keychron B1P-K8 B1 Pro Ivory White,Keychron,keyboard,799000.0,890000.0,91000.0,10.0,,,,phongvu,2026-09-21
666221,250512193,Bàn phím không dây Keychron B6P-K1 B6 Pro Space Gray,Keychron,keyboard,789000.0,1090000.0,301000.0,28.0,,,,phongvu,2026-09-21
666215,250512195,Bàn Phím Cơ Gaming không dây AULA F75 (3 modes/ Đen contour/ Seiya - Star Vector Switch),Aula,keyboard,1519000.0,1519000.0,0.0,0.0,,,,phongvu,2026-09-21
666220,250512200,Bàn Phím Cơ Gaming không dây AULA F99 pro (Xanh dương + Trắng + Tím/ Grey Wood V3 Switch),Aula,keyboard,1829000.0,1829000.0,0.0,0.0,,,,phongvu,2026-09-21
666221,250512201,Bàn phím không dây Keychron B6 Pro Ultra-Slim B6P-K8 (Ivory White),Keychron,keyboard,789000.0,1090000.0,301000.0,28.0,,,,phongvu,2026-09-21
666229,250512202,Bàn Phím Cơ Gaming không dây AULA F108 (Đen+ Xám + Vàng/ Volcano switch),Aula,keyboard,1449000.0,1689000.0,240000.0,14.0,,,,phongvu,2026-09-21
666227,250512207,Bàn phím cơ gaming AULA WIN60HE (Đen / Gray Wood magnetic switch - Rapid trigger),Aula,keyboard,649000.0,699000.0,50000.0,7.0,,,,phongvu,2026-09-21
666228,250512208,Bàn phím cơ không dây Keychron K5M-B1 K5 Max Gateron RGB Backlight Red Switch Keyboard,Keychron,keyboard,2379000.0,2690000.0,311000.0,12.0,,,,phongvu,2026-09-21
666229,250512209,Bàn Phím Cơ Gaming không dây AULA F108 (Xám + đen gradient/ Nimbus switch),Aula,keyboard,1549000.0,1799000.0,250000.0,14.0,,,,phongvu,2026-09-21
666245,250512213,Bàn phím cơ gaming AULA WIN60HE Max (Xám + trắng + xanh dương/ Wing Chun Magnetic switch - Rapid trigger),Aula,keyboard,919000.0,919000.0,0.0,0.0,,,,phongvu,2026-09-21
666235,250512214,Bàn phím cơ không dây Keychron K8M-A1 K8 Max White Backlight Red Switch - Black,Keychron,keyboard,1779000.0,1990000.0,211000.0,11.0,,,,phongvu,2026-09-21
