product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
870460,260502326,Laptop Asus Vivobook 16 X1607CA-MB990W (Ultra 7-255H/ 16GB/ 512GB/ Windows 11 Home),Asus,laptop,25490000.0,27990000.0,2500000.0,9.0,,,,phongvu,2026-09-21
872079,260503899,Laptop Lenovo Yoga Slim 7 14IPH11 -   83QM0075VN (Ultra 7-355/ 16GB/ 512GB/ Windows 11 Home + Microsoft + Office),Lenovo,laptop,41990000.0,46990000.0,5000000.0,11.0,,,,phongvu,2026-09-21
872092,260503906,Laptop Lenovo IdeaPad Slim 5 14AGP11 - 83S1006RVN (Ryzen AI 7 445/ 16GB/ 512GB/ Windows 11 Home SL),Lenovo,laptop,30990000.0,32990000.0,2000000.0,6.0,,,,phongvu,2026-09-21
872099,260503913,Laptop Lenovo IdeaPad Slim 5 14IPH11 - 83S5000DVN (Ultra 5-322/ 16GB/ 512GB/ Windows 11 Home SL),Lenovo,laptop,29990000.0,32990000.0,3000000.0,9.0,,,,phongvu,2026-09-21
872106,260503920,Laptop HP 14-ep1012TU - D72CPPA (Core 5 120U/ 16GB/ 512GB/ Win 11 Home SL),HP,laptop,22990000.0,25590000.0,2600000.0,10.0,,,,phongvu,2026-09-21
872113,260503930,Laptop HP 14-hc0028TU - D72BJPA (Ultra 5-225U/ 16GB/ 512GB/ Win 11 Home SL),HP,laptop,24190000.0,29290000.0,5100000.0,17.0,,,,phongvu,2026-09-21
872132,260503946,Laptop Acer Aspire Lite 15 AL15-21P-R91W (Ryzen 5 40/ 16GB/ 512GB/ Windows 11 Home SL),Acer,laptop,19990000.0,23990000.0,4000000.0,17.0,,,,phongvu,2026-09-21
875463,260507122,Laptop Asus Zenbook A14 UX3407NA-QD254W (Snapdragon X2 Elite X2E88100/ 32GB/ 1TB/ Windows 11 Home),Asus,laptop,59090000.0,63990000.0,4900000.0,8.0,,,,phongvu,2026-09-21
875472,260507128,Laptop Asus ROG Strix G16 G614PR-TS103W (Ryzen 9 8940HX/ GeForce RTX™ 5070Ti/ 16GB/ 512GB/ Windows 11 Home),Asus,laptop,68990000.0,71990000.0,3000000.0,4.0,,,,phongvu,2026-09-21
875473,260507129,Laptop Asus ExpertBook B9 B9406CAA-X7321TW (Ultra X7-358H/ 32GB/ 1TB/ Windows 11 Home),Asus,laptop,65890000.0,68990000.0,3100000.0,4.0,,,,phongvu,2026-09-21
875479,260507135,Laptop Asus ROG Strix G16 G614PW-TS051W (Ryzen 9 8940HX/ GeForce RTX™ 5080/ 16GB/ 1TB/ Windows 11 Home),Asus,laptop,94990000.0,94990000.0,0.0,0.0,,,,phongvu,2026-09-21
875480,260507136,Laptop Asus ExpertBook Ultra B9406CAA-X7642TW (Ultra X7-358H/ 64GB/ 2TB/ Windows 11 Home),Asus,laptop,96990000.0,100000000.0,3010000.0,3.0,,,,phongvu,2026-09-21
875482,260507140,Laptop Lenovo IdeaPad Slim 3 14IPH11 - 83UQ003NVN (Ultra 5-322/ 16GB/ 512GB/ Windows 11 Home SL),Lenovo,laptop,23490000.0,27990000.0,4500000.0,16.0,,,,phongvu,2026-09-21
875486,260507143,Laptop Asus ROG Zephyrus G14 GU405AW-SY029W (Ultra 9-386H/ GeForce RTX™ 5080/ 32GB/ 1TB/ Windows 11 Home),Asus,laptop,119990000.0,119990000.0,0.0,0.0,,,,phongvu,2026-09-21
875493,260507150,Laptop Asus Zenbook A14 UX3407NA-QD132WS (Snapdragon X2 Elite X2E88100/ 16GB/ 512GB/ Windows 11 Home),Asus,laptop,39990000.0,48990000.0,9000000.0,18.0,,,,phongvu,2026-09-21
875495,260507152,Laptop Dell Pro 14 Essential PV14250 PV14250-120U-16512W (Core 5 120U/ 16GB/ 512GB/ Windows 11 Home SL),Dell,laptop,25990000.0,27990000.0,2000000.0,7.0,,,,phongvu,2026-09-21
876676,260508270,Laptop Asus Zenbook Duo UX8407AA-SN439WS (Ultra X7-358H/ 32GB/ 512GB/ Windows 11 Home),Asus,laptop,78990000.0,82990000.0,4000000.0,5.0,,,,phongvu,2026-09-21
876967,260508562,Laptop Lenovo IdeaPad Slim 3 15ARP10 - 83K700YWVN (Ryzen 5 7535HS/ 16GB/ 512GB/ Windows 11 Home SL),Lenovo,laptop,22490000.0,25490000.0,3000000.0,12.0,,,,phongvu,2026-09-21
876999,260508594,Laptop Acer Swift Go 14 AI SFG14-74T-55HD (Ultra 5-225H/ 16GB/ 1TB/ Windows 11 Home SL),Acer,laptop,31990000.0,32990000.0,1000000.0,3.0,,,,phongvu,2026-09-21
877868,260600361,Laptop Msi Modern 14 F1MG-432VN (Core 5 120U/ 16GB/ 512GB/ Windows 11 Home),Msi,laptop,19190000.0,21990000.0,2800000.0,13.0,,,,phongvu,2026-09-21
878537,260600939,Laptop LG Gram Book 15U50U-G.AV55A5 (Ultra 5-115U/ 16GB/ 512GB/ Windows 11 Home),LG,laptop,23490000.0,24490000.0,1000000.0,4.0,,,,phongvu,2026-09-21
878550,260600946,Laptop Lenovo IdeaPad Slim 3 14IWC11 - 83RQ002NVN (Core 5 320/ 16GB/ 512GB/ Windows 11 Home SL),Lenovo,laptop,22490000.0,26490000.0,4000000.0,15.0,,,,phongvu,2026-09-21
878557,260600953,Laptop Acer Aspire Lite 15 AL15-36P-30TN (Core 3 N350/ 8GB/ 512GB/ Windows 11 Home SL),Acer,laptop,16990000.0,16990000.0,0.0,0.0,,,,phongvu,2026-09-21
878573,260600971,Laptop Acer Aspire Lite 16 AI AL16-71P-582Q (Ultra 5-125H/ 16GB/ 512GB/ Win 11 Home SL),Acer,laptop,24990000.0,24990000.0,0.0,0.0,,,,phongvu,2026-09-21
879834,260602203,Laptop Lenovo Yoga Slim 7 14IPH11 - 83QM0076VN (Ultra 7-355/ 16GB/ 512GB/ Windows 11 + Office + Microsoft),Lenovo,laptop,41990000.0,46990000.0,5000000.0,11.0,,,,phongvu,2026-09-21
879841,260602215,Laptop Lenovo Yoga Slim 7 Ultra 14IPH11 - 83QK0015VN (Ultra 7-355/ 32GB/ 1TB/ Windows 11 Home + Microsoft + Office),Lenovo,laptop,62990000.0,72990000.0,10000000.0,14.0,,,,phongvu,2026-09-21
880003,260602380,Laptop Asus ROG Zephyrus G16 GU606AM-TB032W (Ultra 9-386H/ GeForce RTX™ 5060/ 32GB/ 1TB/ Windows 11 Home),Asus,laptop,87990000.0,89990000.0,2000000.0,2.0,,,,phongvu,2026-09-21
880005,260602383,Laptop Asus ROG Zephyrus G14 GU405AR-SY016W (Ultra 9-386H/ GeForce RTX™ 5070Ti/ 32GB/ 1TB/ Windows 11 Home),Asus,laptop,96990000.0,96990000.0,0.0,0.0,,,,phongvu,2026-09-21
880004,260602384,Laptop Asus ROG Zephyrus G16 GU606AR-TB027W (Ultra 9-386H/ GeForce RTX™ 5070Ti/ 32GB/ 1TB/ Windows 11 Home),Asus,laptop,99990000.0,99990000.0,0.0,0.0,,,,phongvu,2026-09-21
880017,260602400,Laptop Msi Modern 14 H1M-014VN (Core 7 150U/ 16GB/ 512GB/ Windows 11 Home),Msi,laptop,22390000.0,25490000.0,3100000.0,12.0,,,,phongvu,2026-09-21
880022,260602401,Laptop Gigabyte Gaming A16 3THK3VN893SH (Ryzen 7 260/ GeForce RTX™ 5050/ 16GB/ 512GB/ Windows 11 Home SL),Gigabyte,laptop,38990000.0,38990000.0,0.0,0.0,,,,phongvu,2026-09-21
880029,260602407,Laptop Asus ROG Zephyrus G14 GA403GM-SY164W (Ryzen AI 9 465/ GeForce RTX™ 5060/ 16GB/ 512GB/ Windows 11 Home),Asus,laptop,64990000.0,65990000.0,1000000.0,2.0,,,,phongvu,2026-09-21
880028,260602408,Laptop Msi Modern 14S G3MG-003VN (Core 5 320/ 16GB/ 1TB/ Windows 11 Home),Msi,laptop,27990000.0,31490000.0,3500000.0,11.0,,,,phongvu,2026-09-21
880030,260602409,Laptop Gigabyte Gaming A16 3VHK3VN893SH (Ryzen 7 260/ GeForce RTX™ 5060/ 16GB/ 512GB/ Windows 11 Home SL),Gigabyte,laptop,40990000.0,40990000.0,0.0,0.0,,,,phongvu,2026-09-21
880031,260602411,"Laptop Lenovo ThinkBook 16 G9 IRL - 21US008FVN (i5-13420H/ 16GB/ 512GB/ Windows 11 Home SL, English)",Lenovo,laptop,26990000.0,33390000.0,6400000.0,19.0,,,,phongvu,2026-09-21
880040,260602419,"Laptop Lenovo LOQ 15IPH11 - 83SL000LVN (Ultra 7-356H/ GeForce RTX™ 5060/ 16GB/ 512GB/ Windows 11 Home SL, English)",Lenovo,laptop,49990000.0,55990000.0,6000000.0,11.0,,,,phongvu,2026-09-21
880042,260602423,Laptop Dell 15 DC15255 - DC5R5973W1 (Ryzen 5 7530U/ 16GB/ 512GB/ Win 11 Home SL + Office + Microsoft),Dell,laptop,23990000.0,25290000.0,1300000.0,5.0,,,,phongvu,2026-09-21
880044,260602424,Laptop LG Gram 14Z90U-G.AN55A5 (Ultra 5-325/ 16GB/ 512GB/ Win 11 Home SL),LG,laptop,37990000.0,49990000.0,12000000.0,24.0,,,,phongvu,2026-09-21
